Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	1/122	2.811160e-01	5.037704e-01	4.560157e+00	5.786784e+00	LINC02525
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES	1/115	2.673330e-01	5.037704e-01	4.838198e+00	6.382842e+00	TUBA8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_CEREBELLUM_MICROGLIA	2/652	5.280575e-01	6.137809e-01	1.415583e+00	9.039210e-01	RASGRP4;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	6/644	7.514909e-03	1.779917e-01	4.028940e+00	1.970500e+01	FLVCR2;MIR4435-2HG;OAF;MYO10;FLT1;CCDC102A
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_CEREBRUM_MEGAKARYOCYTES	1/428	6.886132e-01	7.217424e-01	1.284008e+00	4.790319e-01	AHR
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_CEREBRUM_MICROGLIA	2/514	4.046917e-01	5.535021e-01	1.807807e+00	1.635396e+00	RASGRP4;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	2/593	4.773152e-01	5.954157e-01	1.560952e+00	1.154446e+00	FLVCR2;MYO10
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_EYE_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS	1/245	4.856407e-01	5.989521e-01	2.261645e+00	1.633555e+00	TMPRSS2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS	1/57	1.426934e-01	4.782581e-01	9.746231e+00	1.897647e+01	C7orf33
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_EYE_SMOOTH_MUSCLE_CELLS	1/77	1.878603e-01	5.037704e-01	7.223972e+00	1.207889e+01	MYO5A
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS	1/91	2.180785e-01	5.037704e-01	6.114453e+00	9.311703e+00	FLT1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS	1/111	2.593409e-01	5.037704e-01	5.012754e+00	6.765271e+00	TNFRSF8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_HEART_MEGAKARYOCYTES	1/111	2.593409e-01	5.037704e-01	5.012754e+00	6.765271e+00	TUBA8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_HEART_MYELOID_CELLS	1/136	3.079226e-01	5.076562e-01	4.089626e+00	4.817198e+00	PLB1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_HEART_VISCERAL_NEURONS	1/87	2.095592e-01	5.037704e-01	6.395229e+00	9.994138e+00	CHRNA7
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS	1/113	2.633476e-01	5.037704e-01	4.923938e+00	6.569914e+00	ERICH3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_INTESTINE_ENS_NEURONS	1/163	3.568785e-01	5.158671e-01	3.409730e+00	3.513248e+00	CHRNA7
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_INTESTINE_INTESTINAL_EPITHELIAL_CELLS	1/279	5.312727e-01	6.137809e-01	1.983178e+00	1.254320e+00	TMPRSS2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS	1/164	3.586249e-01	5.159461e-01	3.388835e+00	3.475177e+00	CCR9
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_INTESTINE_MESOTHELIAL_CELLS	1/88	2.116975e-01	5.037704e-01	6.322656e+00	9.816535e+00	TNFRSF8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_INTESTINE_MYELOID_CELLS	1/230	4.641481e-01	5.923228e-01	2.410615e+00	1.850272e+00	RASGRP4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_INTESTINE_VASCULAR_ENDOTHELIAL_CELLS	1/43	1.096183e-01	4.601483e-01	1.289181e+01	2.850057e+01	FLT1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_KIDNEY_ERYTHROBLASTS	1/169	3.672869e-01	5.234696e-01	3.288057e+00	3.293358e+00	QSOX2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_KIDNEY_MEGAKARYOCYTES	2/151	6.255181e-02	4.059213e-01	6.251349e+00	1.732724e+01	DNAH10;TUBA8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_KIDNEY_MYELOID_CELLS	1/218	4.463212e-01	5.867585e-01	2.544517e+00	2.052704e+00	PLB1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_KIDNEY_URETERIC_BUD_CELLS	1/302	5.598624e-01	6.308364e-01	1.830298e+00	1.061690e+00	TMPRSS2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LIVER_MEGAKARYOCYTES	1/162	3.551276e-01	5.157805e-01	3.430882e+00	3.551918e+00	TUBA8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LIVER_MESOTHELIAL_CELLS	1/313	5.729235e-01	6.308364e-01	1.765111e+00	9.831724e-01	PNMA8A
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	2/144	5.754301e-02	3.900137e-01	6.556447e+00	1.872011e+01	FLT1;CHRNA7
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	2/541	4.300609e-01	5.740684e-01	1.715337e+00	1.447451e+00	DNAH10;ERICH3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_LUNG_MEGAKARYOCYTES	1/179	3.842677e-01	5.374977e-01	3.103345e+00	2.968089e+00	TUBA8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_MYELOID_CELLS	2/130	4.798366e-02	3.450421e-01	7.264833e+00	2.206253e+01	PLB1;RASGRP4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_SKELETAL_MUSCLE_CELLS	1/256	5.008618e-01	6.062018e-01	2.163474e+00	1.495881e+00	C7orf33
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	1/80	1.944307e-01	5.037704e-01	6.953730e+00	1.138798e+01	PLCL1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_MUSCLE_VASCULAR_ENDOTHELIAL_CELLS	1/76	1.856585e-01	5.037704e-01	7.318762e+00	1.232367e+01	FLT1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_ENS_NEURONS	1/165	3.603665e-01	5.160178e-01	3.368192e+00	3.437690e+00	CHRNA7
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS	2/167	7.452727e-02	4.275350e-01	5.649742e+00	1.467006e+01	CCR9;PASK
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_MESOTHELIAL_CELLS	1/80	1.944307e-01	5.037704e-01	6.953730e+00	1.138798e+01	CELF2-AS2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_MYELOID_CELLS	1/235	4.714085e-01	5.941305e-01	2.358850e+00	1.773927e+00	RASGRP4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PANCREAS_VASCULAR_ENDOTHELIAL_CELLS	1/65	1.610487e-01	5.037704e-01	8.552490e+00	1.561726e+01	FLT1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS	1/117	2.712973e-01	5.037704e-01	4.755378e+00	6.203581e+00	TNFRSF8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_PLACENTA_MEGAKARYOCYTES	2/202	1.029483e-01	4.601483e-01	4.665167e+00	1.060639e+01	KATNAL1;HABP4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_SPLEEN_MYELOID_CELLS	1/133	3.022622e-01	5.037704e-01	4.182146e+00	5.003772e+00	FLVCR2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_SPLEEN_VASCULAR_ENDOTHELIAL_CELLS	1/59	1.473189e-01	4.883940e-01	9.417701e+00	1.803637e+01	CHRNA7
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	2/317	2.101950e-01	5.037704e-01	2.958496e+00	4.614424e+00	DNAH10;ERICH3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_MYELOID_CELLS	1/76	1.856585e-01	5.037704e-01	7.318762e+00	1.232367e+01	TNFRSF1B
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_PARIETAL_AND_CHIEF_CELLS	1/42	1.072085e-01	4.601483e-01	1.319579e+01	2.946594e+01	DUSP4
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_STOMACH_VASCULAR_ENDOTHELIAL_CELLS	1/30	7.778573e-02	4.275350e-01	1.839841e+01	4.698580e+01	FLT1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	1/173	3.741337e-01	5.307478e-01	3.211617e+00	3.157476e+00	PLB1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_THYMUS_THYMIC_EPITHELIAL_CELLS	3/247	2.893385e-02	3.250195e-01	5.433401e+00	1.924914e+01	PASK;PNMA8A;ERICH3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	2/131	4.864528e-02	3.450421e-01	7.209232e+00	2.179495e+01	FLT1;RASGRP3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ADRENOCORTICAL_CELLS	1/88	2.116975e-01	5.037704e-01	6.322656e+00	9.816535e+00	PLB1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ANTIGEN_PRESENTING_CELLS	1/158	3.480767e-01	5.106058e-01	3.518161e+00	3.712829e+00	VOPP1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS	1/274	5.248204e-01	6.137809e-01	2.019802e+00	1.302165e+00	RELB
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS	2/679	5.501823e-01	6.261403e-01	1.357478e+00	8.111010e-01	DNAH10;ERICH3
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_CLC_IL5RA_POSITIVE_CELLS	1/252	4.953787e-01	6.062018e-01	2.198183e+00	1.544076e+00	ZSCAN2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_EPICARDIAL_FAT_CELLS	1/52	1.310218e-01	4.646702e-01	1.067706e+01	2.169998e+01	TNFRSF8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_ERYTHROBLASTS	1/244	4.842346e-01	5.989521e-01	2.271008e+00	1.646903e+00	QSOX2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_EXTRAVILLOUS_TROPHOBLASTS	1/129	2.946443e-01	5.037704e-01	4.312175e+00	5.269418e+00	FLT1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_MEGAKARYOCYTES	1/210	4.341146e-01	5.756736e-01	2.642267e+00	2.204832e+00	TUBA8
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PARIETAL_AND_CHIEF_CELLS	2/126	4.537110e-02	3.450421e-01	7.496029e+00	2.318432e+01	DUSP4;TMPRSS2
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PDE1C_ACSM3_POSITIVE_CELLS	2/361	2.539749e-01	5.037704e-01	2.592715e+00	3.553367e+00	ST7L;SLC24A1
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	1/102	2.410444e-01	5.037704e-01	5.455314e+00	7.761681e+00	C7orf33
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_SLC26A4_PAEP_POSITIVE_CELLS	1/352	6.162368e-01	6.664063e-01	1.566777e+00	7.585146e-01	CREM
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_THYMIC_EPITHELIAL_CELLS	1/283	5.363725e-01	6.150136e-01	1.954808e+00	1.217701e+00	PASK
c8.all.v2023.2.Hs.symbols.gmt	DESCARTES_MAIN_FETAL_THYMOCYTES	1/121	2.791627e-01	5.037704e-01	4.597916e+00	5.866759e+00	CCR9
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	1/117	2.712973e-01	5.037704e-01	4.755378e+00	6.203581e+00	TNFRSF1B
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS	1/74	1.812373e-01	5.037704e-01	7.515978e+00	1.283690e+01	CREM
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA	1/115	2.673330e-01	5.037704e-01	4.838198e+00	6.382842e+00	OAF
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	1/79	1.922464e-01	5.037704e-01	7.041544e+00	1.161135e+01	FLT1
c8.all.v2023.2.Hs.symbols.gmt	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	1/155	3.427389e-01	5.106058e-01	3.586566e+00	3.840446e+00	ERICH3
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_ASTROCYTE_1	1/79	1.922464e-01	5.037704e-01	7.041544e+00	1.161135e+01	OAF
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	3/365	7.531709e-02	4.275350e-01	3.657729e+00	9.459064e+00	NR3C1;FLT1;RASGRP3
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	3/499	1.510182e-01	4.952749e-01	2.658592e+00	5.025682e+00	COPS8;PLCL1;OAF
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	1/133	3.022622e-01	5.037704e-01	4.182146e+00	5.003772e+00	MYO10
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	2/371	2.639848e-01	5.037704e-01	2.521666e+00	3.358516e+00	TNFRSF1B;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1	3/440	1.151570e-01	4.601483e-01	3.023610e+00	6.535409e+00	FLT1;RASGRP3;MYO10
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	2/166	7.375842e-02	4.275350e-01	5.683955e+00	1.481784e+01	ERICH3;CELF2-AS2
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_MICROGLIA_1	1/155	3.427389e-01	5.106058e-01	3.586566e+00	3.840446e+00	NCAPH
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_NSC_2	2/233	1.301836e-01	4.646702e-01	4.039605e+00	8.235983e+00	NCAPH;EIF4E
c8.all.v2023.2.Hs.symbols.gmt	FAN_EMBRYONIC_CTX_OLIG	2/754	6.078658e-01	6.597832e-01	1.217895e+00	6.062696e-01	RASGRP3;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	1/143	3.209554e-01	5.106058e-01	3.888789e+00	4.419427e+00	EIF4E
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL11_MURAL_GRANULOSA_CELL	3/444	1.174736e-01	4.601483e-01	2.995801e+00	6.415633e+00	TNIP1;MYO10;BCAT1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2	2/161	6.995398e-02	4.275350e-01	5.861376e+00	1.559078e+01	CREM;NR3C1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL13_MONOCYTE_MACROPHAGE	6/458	1.410613e-03	7.170615e-02	5.716632e+00	3.752243e+01	TNFRSF1B;NINJ1;CREM;TNIP1;AHR;MIR4435-2HG
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL15_SMALL_ANTRAL_FOLLICLE_GRANULOSA_CELL	3/644	2.507035e-01	5.037704e-01	2.045462e+00	2.829864e+00	UBE2N;MYO10;BCAT1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL	1/232	4.670639e-01	5.935604e-01	2.389642e+00	1.819209e+00	RASGRP3
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL	4/231	3.465891e-03	1.192796e-01	7.619682e+00	4.316386e+01	CREM;MIR4435-2HG;EIF4E;HIPK2
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL18_B_LYMPHOCYTE	6/422	9.268150e-04	5.653572e-02	6.214918e+00	4.340348e+01	NR3C1;TRIB1;NINJ1;CREM;TNIP1;RELB
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL1_GPRC5A_TNFRS12A_HIGH_SELECTABLE_FOLLICLE_STROMAL_CELL	3/380	8.270349e-02	4.275350e-01	3.510907e+00	8.750912e+00	UBE2N;DHX9;EIF4E
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1	2/246	1.420631e-01	4.782581e-01	3.824098e+00	7.462667e+00	CREM;TNFRSF1B
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL5_HEALTHY_SELECTABLE_FOLLICLE_THECAL_CELL	2/318	2.111820e-01	5.037704e-01	2.949060e+00	4.585892e+00	MIR4435-2HG;OAF
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL8_MATURE_CUMULUS_GRANULOSA_CELL_2	2/646	5.230455e-01	6.137809e-01	1.429155e+00	9.262164e-01	MYO10;BCAT1
c8.all.v2023.2.Hs.symbols.gmt	FAN_OVARY_CL9_PUTATIVE_APOPTOTIC_ENDOTHELIAL_CELL	1/365	6.296925e-01	6.749684e-01	1.510072e+00	6.984439e-01	MIR4435-2HG
c8.all.v2023.2.Hs.symbols.gmt	GAO_ESOPHAGUS_25W_C1_CILIATED_EPITHELIAL_CELLS	1/459	7.141231e-01	7.358363e-01	1.195526e+00	4.025335e-01	DNAH10
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL	2/324	2.171139e-01	5.037704e-01	2.893668e+00	4.419596e+00	TNFRSF1B;NINJ1
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR	1/113	2.633476e-01	5.037704e-01	4.923938e+00	6.569914e+00	FLT1
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	1/312	5.717520e-01	6.308364e-01	1.770848e+00	9.899922e-01	DUSP4
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CE_OLFM4HIGH_STEM_CELL	1/375	6.397268e-01	6.798490e-01	1.469124e+00	6.562782e-01	TUBA8
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	1/107	2.512632e-01	5.037704e-01	5.200299e+00	7.182935e+00	NCAPH
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CI_MESENCHYMAL_CELLS	4/361	1.615103e-02	2.217819e-01	4.848125e+00	2.000225e+01	MYO5A;NR3C1;RASGRP3;CCDC102A
c8.all.v2023.2.Hs.symbols.gmt	GAO_LARGE_INTESTINE_ADULT_CJ_IMMUNE_CELLS	1/505	7.482383e-01	7.632531e-01	1.084229e+00	3.144632e-01	FLT1
c8.all.v2023.2.Hs.symbols.gmt	GAO_SMALL_INTESTINE_24W_C1_TUFT_PROGENITOR	1/11	2.924191e-02	3.250195e-01	4.884124e+01	1.725147e+02	TUBA8
c8.all.v2023.2.Hs.symbols.gmt	GAO_SMALL_INTESTINE_24W_C6_GOBLET_CELLS	1/46	1.168097e-01	4.601483e-01	1.205830e+01	2.589170e+01	MAGEF1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_FIBROBLASTS	1/199	4.168980e-01	5.676512e-01	2.789474e+00	2.440549e+00	TRIB1
c8.all.v2023.2.Hs.symbols.gmt	GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES	1/156	3.445229e-01	5.106058e-01	3.563473e+00	3.797218e+00	UBE2E1
